id,title,description,price,sale_price,availability,condition,image_link,link,brand,google_product_category
66,Saffron Accent Edit Seat,"Elevate your space with The Accent Edit – a bold yet elegant statement chair in a striking saffron hue. Designed for the modern home, this piece combines plush comfort with eye-catching style. Whether placed in a cozy corner or as a standout piece in your living room, it adds warmth, personality, and sophistication.

Premium cushioning for all-day comfort

Upholstered in vibrant, durable saffron fabric

Solid frame for lasting support

Perfect for living rooms, bedrooms, or reading nooks",29000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1748544292/20250529_070046_rfl3h5.jpg,https://bobbyfurniturekenya.com/product/66,Generic,Living Room - Accent Chairs
242,"Classic Grey Square Coffee Table ","Our coffee tables are more than just furniture — they’re the centerpiece of your living space. At Bobby Furniture Kenya, we design coffee tables that blend style, function, and durability. Whether you're looking for a sleek modern piece, a rustic wooden charm, or a minimalist glass-top design, we have options to suit every taste and space. Perfect for hosting, displaying décor, or simply relaxing with a cup of coffee, our tables add warmth and elegance to any room. Crafted with quality materials and attention to detail, a Bobby coffee table transforms your living room into a stylish, inviting space.
",22000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1748041222/20250524_015640_ou4nnc.jpg,https://bobbyfurniturekenya.com/product/242,Generic,Living Room - Coffee Tables
244,Marbled kiel black & white,"Our coffee tables are more than just furniture — they’re the centerpiece of your living space. At Bobby Furniture Kenya, we design coffee tables that blend style, function, and durability. Whether you're looking for a sleek modern piece, a rustic wooden charm, or a minimalist glass-top design, we have options to suit every taste and space. Perfect for hosting, displaying décor, or simply relaxing with a cup of coffee, our tables add warmth and elegance to any room. Crafted with quality materials and attention to detail, a Bobby coffee table transforms your living room into a stylish, inviting space.
",28000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1748041222/20250524_015727_ncq1wv.jpg,https://bobbyfurniturekenya.com/product/244,Generic,Living Room - Coffee Tables
16,"Nyumbani Coffee Table ","Bring charm and functionality to your living space with the Bobby Brew Table — a beautifully handcrafted coffee table designed for modern Kenyan homes. Made from premium mahogany wood with a smooth matte finish, this table blends natural elegance with sturdy craftsmanship. Its low-profile design and wide surface make it perfect for serving drinks, displaying décor, or anchoring your lounge setup. Whether you're sipping coffee or entertaining guests, the Bobby Brew Table delivers timeless style and everyday comfort.

Key Features:

Handcrafted from MDF Board 

Durable, smooth finish with water-resistant coating",22000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1748123374/20250525_004759_gieryz.jpg,https://bobbyfurniturekenya.com/product/16,Generic,Living Room - Coffee Tables
229,"BobbyLux Classic White ","Bobby Furniture Kenya, our TV stands are crafted to blend functionality with style, bringing elegance and organization to your living room. Designed with modern Kenyan homes in mind, our stands offer ample storage space for your TV, media devices, and decorative items. Whether you prefer sleek contemporary designs, rustic wooden finishes, or bold statement pieces, we have a variety to match your style and space. Each piece is built with quality materials to ensure durability, easy cable management, and a neat entertainment setup. Upgrade your viewing experience with a TV stand that stands out.
",24000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1748038643/20250524_011503_liaucz.jpg,https://bobbyfurniturekenya.com/product/229,Generic,Living Room - TV Stands
136,Raha Corner Charcoal Grey 6 seater,"Introducing the Six Seater Gray Sectional Couch from Bed Palace Sofas, a perfect blend of style and functionality. This spacious sectional is designed to accommodate family and friends, providing ample seating with its six-seat configuration. The couch features a robust frame made from a blend of kiln- dried solid and engineered wood, ensuring durability and support
Its hand-tied spring construction offers exceptional comfort, while the removable back cushions wrapped in foam provide a plush seating experience
The easy-care polyester upholstery in a neutral gray hue complements any interior decor, making it a versatile addition to your living room. Whether you're hosting a gathering or enjoying a quiet evening, this sectional ensures you do so in style and comfort. Experience the perfect balance of elegance and practicality with this stunning piece of furniture.",58000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1748033950/20250212_105330_yjfm3j.jpg,https://bobbyfurniturekenya.com/product/136,Generic,Living Room - Sectional Sofas
196,White Luxe 3 Seater,"Bring elegance and comfort into your home with the White Luxe 3-Seater Sofa. Handcrafted for durability and designed for style, this sofa features deep seating, firm yet soft cushions, and a timeless silhouette that fits any modern or traditional living room. The smooth fabric finish is both breathable and easy to maintain, making it perfect for family use or formal spaces.
",32000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1748025542/20250523_213716_yrcjz5.jpg,https://bobbyfurniturekenya.com/product/196,Generic,Living Room - Sofas
27,Savannah L-shaped Sofa,"Bring the warmth and beauty of the wild indoors with the Savannah L-Shaped Sofa — a bold yet comfortable piece inspired by the vast, open landscapes of Africa. With its earthy tones, soft fabric, and generously cushioned seating, this sectional invites you to sink in and unwind in natural style.

The Savannah features a relaxed L-shaped design, perfect for maximizing space and creating a cozy conversation zone in your living area. Whether you're hosting guests or enjoying a quiet night in, its wide seating and supportive backrests offer all-day comfort.

Built with a strong wooden frame and finished with tailored details, the Savannah is a perfect fusion of rugged charm and contemporary elegance.

Key Features:

L-shaped for space efficiency

Earth-toned color palette

Deep seats and plush cushions

Durable, easy-to-maintain fabric

Strong hardwood structure


Perfect For:

Nature-inspired interiors

Modern African homes

Eco-chic Airbnbs

Stylish family living rooms",62000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1748128020/20250525_015915_fytvko.jpg,https://bobbyfurniturekenya.com/product/27,Generic,Living Room - Sectional Sofas
52,Aviana U-shaped pink orange,"The Aviana U-Shaped Sofa is the ultimate centerpiece for modern living, blending refined elegance with luxurious comfort. Designed for large spaces and family gatherings, Aviana offers ample seating, deep cushioning, and a beautifully curved silhouette that invites you to relax in style.

Key Features:

Design: Generous U-shaped layout perfect for spacious living rooms

Seating Capacity: Accommodates 6–8 people comfortably

Style: Soft, contemporary curves with a clean, elegant profile

Upholstery Options: Available in premium fabric or velvet, with custom colors to match your space

Comfort: Plush high-density cushions and wide armrests for maximum relaxation

Frame: Sturdy hardwood frame built for lasting durability

Extras (Optional): Throw pillows, matching ottoman, or storage features available

Ideal For: Large families, entertainers, or anyone who loves bold, beautiful furniture
",75000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1748306455/20250526_063342_bt9ddt.jpg,https://bobbyfurniturekenya.com/product/52,Generic,Living Room - Sectional Sofas
41,The Grandwood Classic 6-Seater,"Bring timeless elegance and lasting durability to your dining space with our 6-seater solid mahogany dining table. Expertly handcrafted from premium mahogany wood, this table showcases rich, deep tones and a fine natural grain that adds warmth and sophistication to any interior.

Designed to comfortably seat six, it features a spacious tabletop perfect for everyday meals or special gatherings. The solid wood construction ensures strength and longevity, while the smooth, polished finish highlights the wood’s natural beauty and offers protection against everyday wear.

Whether styled in a classic or modern home, this mahogany dining table is more than furniture—it’s a statement of refined taste and craftsmanship.",95000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1748294014/20250526_050720_bnocbw.jpg,https://bobbyfurniturekenya.com/product/41,Generic,Dining Room - Six Seater Dining Sets
50,"Lorenzia 8-Seater Dinning Table ","Make a statement in your dining area with this striking 8-seater dining set, designed with a robust metal frame and sleek curved iron chairs. Blending industrial style with modern comfort, this set is ideal for both spacious homes and stylish commercial settings.

Key Features:

Seating Capacity: Accommodates 8 people comfortably

Material: Full metal construction with solid iron for durability and stability

Tabletop: Available in wood, glass, or metal finishes for a customized look

Chairs: Ergonomically curved iron chairs that offer both support and modern flair

Finish Options: Matte black, rustic bronze, or custom powder-coated colors

Design Style: Industrial-modern with clean lines and bold presence

Ideal For: Large dining rooms, open-plan living spaces, restaurants, or outdoor patios

Durability: Weather-resistant options available; rust-protected and easy to clean",110000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1748305462/20250527_032406_aiqsdr.jpg,https://bobbyfurniturekenya.com/product/50,Generic,Dining Room - Eight Seater Dining Sets
65,"Zara Z Dining Table ","Elevate your dining experience with the Zara Z Dining Table, a masterpiece of modern design and timeless craftsmanship. Built from premium solid mahogany wood, this 6-seater table brings both luxury and durability to your home.

Its signature Z-shaped legs add a bold, contemporary flair, while the rich, natural wood finish makes every meal feel special. Whether you're hosting a dinner party or enjoying a quiet family meal, the Zara Z Dining Set offers unmatched comfort and style.

Key Features:

Solid mahogany wood construction for lasting strength

Stylish Z-shaped legs with a modern aesthetic

Seats 6 comfortably",110000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1748420254/20250528_020145_fugg91.jpg,https://bobbyfurniturekenya.com/product/65,Generic,Dining Room - Six Seater Dining Sets
25,"Beige 5-Seater Chester ","Add timeless elegance and luxurious comfort to your living space with our Beige 5-Seater Chesterfield Sofa. Expertly crafted with a classic tufted backrest, rolled arms, and deep seating, this piece is perfect for both modern and traditional interiors. The soft beige upholstery adds a warm, neutral touch that blends seamlessly with any décor, while the sturdy hardwood frame ensures long-lasting durability.

Key Features:

Classic Chesterfield design with deep button tufting

Soft, durable beige fabric upholstery

Spacious 5-seater layout ideal for families and entertaining

Rolled arms and plush cushions for maximum comfort

Strong hardwood frame and quality craftsmanship",55000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1748128022/20250525_020201_i4nxl2.jpg,https://bobbyfurniturekenya.com/product/25,Generic,Living Room - Couches in Set
264,5FT Classic Wooden TV Stand,"A beautifully crafted 5-foot classic TV stand featuring a natural wood top and a white finished base. Designed with four spacious drawers and two open shelves, this unit offers both display and hidden storage for media devices, décor, and accessories. Its timeless design, strong build, and elegant finishes make it perfect for any modern, rustic, or classic interior space. Built to last and styled to impress.",35000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1769005817/20250827_014911_epypq3.jpg,https://bobbyfurniturekenya.com/product/264,Generic,Living Room - TV Stands
74,Jungle Green 6 Seater,"Experience modern comfort with our Green Bubble Fabric L-Shaped Sofa, crafted to bring both style and softness to your living space. Wrapped in premium bubble-textured fabric, it offers a cozy, cloud-like feel that’s perfect for relaxing or hosting guests. The elegant green tone adds a refreshing pop of color, while the spacious L-shape design maximizes seating and fits beautifully into any corner — a perfect blend of comfort, luxury, and functionality.",48000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1761312255/IMG-20251022-WA0022_myxnb0.jpg,https://bobbyfurniturekenya.com/product/74,Generic,Living Room - Sectional Sofas
75,Carsio 6 Seater,"Upgrade your living space with our 6-Seater Carsio Design L-Shaped Sofa, a perfect mix of luxury, space, and style. Upholstered in premium green bubble fabric, this masterpiece offers a soft, textured feel and exceptional comfort for the whole family. The Carsio design features deep seats, plush cushions, and elegant stitching that adds a modern touch to any interior. Its L-shaped layout provides ample seating for up to six people, making it ideal for family gatherings, relaxation, or stylish home entertaining.",55000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1761312256/IMG-20251024-WA0020_twerdq.jpg,https://bobbyfurniturekenya.com/product/75,Generic,Living Room - Sectional Sofas
79,Royal Pink & White Panel Bed,"This elegant pink and white panel bed combines classic charm with modern craftsmanship. The tufted velvet headboard with crystal button detailing adds a luxurious touch, making it perfect for a girl’s bedroom or a boutique-style space. The solid wooden frame ensures strength and durability, while the curved headboard and decorative posts provide a beautifully handcrafted finish. This bed delivers both style and comfort, creating a standout centerpiece for any room.",28000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1768898207/20250303_142330_w7lh1c.jpg,https://bobbyfurniturekenya.com/product/79,Generic,Kids Room - Kids Beds
80,Modern White & Black TV Stand,"This modern white and black TV stand features a clean, minimalist design perfect for contemporary living spaces. Built with a wide tabletop that accommodates large TVs, it also includes smooth–sliding drawers for organized storage of electronics, accessories, and household items. The sleek handle cutouts and glossy black top add a premium finish, making it both functional and stylish. Durable, spacious, and visually striking—this unit elevates any living room setup.",25000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1768898705/20250304_165930_wsxpni.jpg,https://bobbyfurniturekenya.com/product/80,Generic,Living Room - TV Stands
81,Luxury Curved Lounge Chaise,"This luxury curved lounge chaise is designed for comfort and style, featuring a smooth velvet finish paired with elegant studded detailing along the armrest. Its sculpted backrest and spacious seating area create a perfect relaxation spot for living rooms, lounges, and bedroom corners. Built with a strong wooden frame and high-density cushioning, it delivers long-lasting support while adding a bold modern statement to any space.",28000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1768899264/20250306_151955_mskith.jpg,https://bobbyfurniturekenya.com/product/81,Generic,Living Room - Sofas
78,4-Piece Nesting Coffee Table,"This elegant round nesting coffee table set is designed for modern homes that need both style and smart space-saving solutions. The set includes one round main table and four crescent-shaped stools that neatly slide underneath when not in use, creating a compact, clutter-free look.

Design & Build
Crafted from quality hardwood and finished in a rich mahogany tone, this set offers a smooth polished surface, curved edges, and sturdy legs for long-lasting durability. The crescent stools provide comfortable seating or can be used as mini side tables, making the set highly versatile.

Key Features

Round main table with 4 matching nesting stools

Space-saving design: stools slide fully under the table

Premium hardwood construction

Rich mahogany finish for a classic, elegant look

Ideal for living rooms, offices, Airbnb spaces, and lounges",45000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1768897059/20250329_140150_xmrugx.jpg,https://bobbyfurniturekenya.com/product/78,Generic,Living Room - Coffee Tables
127,Luxury Bubble-Tuft L-Shape Sofa,"This luxury bubble-tuft L-shape sofa delivers superior comfort and a bold contemporary look. Designed with deep, oversized cushioning and a full bubble-tuft pattern, it offers a soft, lounge-style seating experience perfect for modern living rooms. The spacious L-shape layout provides plenty of room for family and guests, while the durable hardwood frame and high-density foam ensure lasting support. Stylish, elegant, and incredibly comfortable, this sofa is a perfect centerpiece for any home",65000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1768923586/20251212_112413_jyrogj.jpg,https://bobbyfurniturekenya.com/product/127,Generic,Living Room - Sectional Sofas
252,Luxury Yellow Tufted 3-Seater Sofa,"This Luxury Yellow Tufted 3-Seater Sofa brings style, comfort, and a bold modern look to any living space. Designed with deep square tufting, the sofa offers plush seating supported by high-density cushioning for maximum relaxation. The rich velvet fabric adds a soft, premium feel, while the elegant gold-coated legs elevate the entire design with a touch of sophistication. Perfect for living rooms, lounges, offices, or hotel spaces looking to add color and luxury.",35000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1768989892/IMG-20251029-WA0069_1_jyjwim.jpg,https://bobbyfurniturekenya.com/product/252,Generic,Living Room - Sofas
275,ATLAS Modern Rectangular Coffee Table,"The ATLAS Rectangular Coffee Table is a sleek, modern centerpiece designed for contemporary living spaces. Its clean rectangular profile and solid structure make it both stylish and practical, perfectly complementing sectional, U-shaped, and standard sofa sets.",25500.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1769005551/20250827_033822_roxms1.jpg,https://bobbyfurniturekenya.com/product/275,Generic,Living Room - Coffee Tables
92,White Multipurpose Kitchen Storage Cabinet,"This white multi-drawer wardrobe cabinet is a versatile storage unit designed to fit seamlessly in both kitchen and bedroom spaces. It features smooth-sliding drawers ideal for utensils, cutlery, clothing, or personal items, while the spacious shelves and tall compartment offer ample room for groceries, cookware, appliances, bedding, or everyday essentials. The clean panelled design, metallic handles, and crisp white finish give it a modern, fresh look suitable for kitchens, pantries, bedrooms, or offices. Built with strong wood and high-quality hardware, this cabinet delivers durability, organization, and a stylish multipurpose storage solution for any home.",28000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1768900410/20250322_101214_kxjg8t.jpg,https://bobbyfurniturekenya.com/product/92,Generic,Storage - Cabinets
94,White 12-Drawer Dressing Table Set,"This elegant white 12-drawer dressing table set offers premium storage and a sleek modern look. It features a large, clear mirror for effortless grooming and a smooth tabletop ideal for cosmetics, perfumes, and daily essentials. The twelve spacious drawers provide excellent organization for makeup, accessories, jewelry, and personal items. Paired with a cushioned matching stool, this dressing table delivers comfort, functionality, and a clean contemporary style that fits perfectly in any bedroom.",42000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1768914598/20250409_134026_wygzmq.jpg,https://bobbyfurniturekenya.com/product/94,Generic,Bedroom - Dressers
95,White 7-Drawer Chest Cabinet,"This white 8-drawer chest cabinet delivers a clean, modern look with exceptional storage capacity. Designed with spacious drawers and smooth metallic knobs, it offers organized space for clothes, bedding, accessories, or household essentials. The solid wooden frame, elegant molding, and crisp white finish give it a timeless appearance that blends seamlessly with both contemporary and classic interiors. Durable, stylish, and practical, this chest is perfect for bedrooms, lounges, or multipurpose storage areas.",33000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1768915326/20250410_160046_pnuxgx.jpg,https://bobbyfurniturekenya.com/product/95,Generic,Storage - Cabinets
253,Emerald Green Tufted 5-Seater Sofa Set,"This Emerald Green Tufted 5-Seater Sofa Set combines modern luxury with deep, comfortable seating. Featuring signature square tufting, high-density cushioning, and a soft velvet finish, these sofas offer both style and unmatched comfort. The rich emerald green color adds a bold, elegant touch to any living room, office, or lounge space. Supported by strong hardwood framing and stable legs, this set guarantees durability and long-term performance. Perfect for clients who want beauty, comfort, and premium quality in one package.",65000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1768990092/IMG-20251029-WA0066_btftul.jpg,https://bobbyfurniturekenya.com/product/253,Generic,Living Room - Sofas
256,Wooden High Bar Stools With Grey Upholstery,"These Wooden High Bar Stools are crafted to bring elegance, comfort, and durability to your kitchen island, home bar, or restaurant space. Made from solid hardwood, they feature a beautifully curved backrest for ergonomic support and a strong leg structure with footrests for comfortable seating. The padded grey fabric cushions offer soft, long-lasting comfort, making them perfect for both casual and modern interior styles. Their natural wood finish adds warmth and a timeless, high-end look to any space.",25000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1768990956/20260121_102046_jangkf.jpg,https://bobbyfurniturekenya.com/product/256,Generic,Dining Room - Bar Stools
258,5×6 Luxury Panel Bed + Side Drawer + SpringMattress,"Upgrade your bedroom with this 5×6 Luxury Panel Bed, designed with a modern geometric headboard featuring deep blue upholstery and striking gold accent inlays. The bed frame is fully cushioned for a premium finish, offering both comfort and elegance. Built with a strong wooden structure, this bed guarantees durability and long-lasting support. It comes complete with a matching side drawer fitted with sleek gold handles, creating a perfect blend of practicality and style. Ideal for contemporary bedroom décor seeking a bold, high-end look",105000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1769005910/20250826_014345_lhqs7p.jpg,https://bobbyfurniturekenya.com/product/258,Generic,Bedroom - Bedroom Packages
260,Modern Curved Sofa,"Upgrade your living space with this Modern Curved Sofa, designed to bring a unique and stylish flow to your home. The sofa features a smooth, sculpted wave design that creates a luxurious modern look while offering spacious, comfortable seating. Upholstered in premium fabric with a soft texture, it provides exceptional comfort and elegance. Perfect for contemporary living rooms, lounge areas, and studio spaces looking for a standout signature piece. Comes with two decorative throw pillows included.",45000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1769005874/20250826_124617_wgo35w.jpg,https://bobbyfurniturekenya.com/product/260,Generic,Living Room - Sofas
261,9-Seater Premium Corner Sofa – Spring Cushion,"Experience superior comfort and modern elegance with this 9-Seater Premium Corner Sofa. Designed with full spring cushions for extra bounce, durability, and long-lasting comfort, this sofa is perfect for large living rooms and family spaces. It features deep seating, plush backrest cushions, and a clean contemporary silhouette. The neutral grey upholstery blends seamlessly with any interior décor, making it both stylish and practical. Ideal for hosting, lounging, and creating a luxurious home setup",85000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1769005866/20250827_014655_srjs52.jpg,https://bobbyfurniturekenya.com/product/261,Generic,Living Room - Sectional Sofas
267,9-Seater U-Shape Bubble Fabric Sofa (Spring Cushioned),"A spacious U-shaped 9-seater sofa upholstered in premium bubble fabric, built with a spring-supported seating system for enhanced comfort and durability. The springs provide better weight distribution, prevent sagging, and ensure long-lasting support. Ideal for large living rooms, family spaces, and modern interiors.

Key Features
U-shape design for maximum seating

Spring cushioning for extra comfort & durability

Soft-touch bubble fabric

Deep, wide seats

Ideal for large living spaces",98000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1769005775/20250827_015319_ay2adu.jpg,https://bobbyfurniturekenya.com/product/267,Generic,Living Room - Sectional Sofas
268,U-Shaped Sofa – Bubble Fabric with Spring Cushions,"Elegant U-shaped sectional sofa upholstered in premium bubble fabric, designed for maximum comfort and durability. Built with spring-supported seat cushions (not bubble foam), this sofa offers long-lasting firmness, excellent weight support, and superior relaxation. Ideal for large living rooms, family seating, and modern interiors",68000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1769005764/20250827_015348_u4efpp.jpg,https://bobbyfurniturekenya.com/product/268,Generic,Living Room - Sectional Sofas
109,Carsion 5-Seater Deep Blue Sofa Set,"This modern 5-seater deep blue sofa set features a clean, contemporary design with thick armrests and plush cushions for exceptional comfort. Upholstered in durable fabric, it offers a soft, cozy feel while maintaining long-lasting quality. The set includes a 3-seater and 2-seater combination, making it perfect for living rooms, lounges, offices, or Airbnb spaces. The natural wooden legs add a warm contrast, enhancing its stylish and modern appearance. Built with a strong hardwood frame and high-density foam, this sofa set delivers durability, support, and everyday comfort.",66999.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1768918444/20251121_095350_jpqy9s.jpg,https://bobbyfurniturekenya.com/product/109,Generic,Living Room - Sofas
270,U-Shaped Sectional Sofa – Premium Fabric with Spring Seating,"This is a modern U-shaped sectional sofa upholstered in high-quality premium fabric. It features spring-supported seat cushions (NOT bubble foam), offering superior comfort, strength, and long-term durability. Designed for spacious living rooms and family homes, it delivers both elegance and everyday comfort.",105000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1769005704/20250827_015557_laelbz.jpg,https://bobbyfurniturekenya.com/product/270,Generic,Living Room - Sectional Sofas
279,ELARA Upholstered Dining Set (6 Seater),"The ELARA Upholstered Dining Set blends classic craftsmanship with modern comfort. Featuring a solid wooden dining table, four upholstered dining chairs, and a matching padded bench, this set is designed for elegant dining spaces while offering superior comfort and durability for everyday use",75000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1769005420/20250918_020125_whmzpx.jpg,https://bobbyfurniturekenya.com/product/279,Generic,Dining Room - Dining Tables
280,Raven Cane Door Buffet Cabinet,"The Raven Cane Door Sideboard Cabinet is a refined storage piece that blends modern structure with classic cane detailing. Crafted with a deep espresso-toned finish, it features four paneled doors with woven cane inserts that add texture, ventilation, and visual interest. Slim metal legs provide a clean, elevated look while ensuring stability. Ideal for dining rooms, living areas, or hallways, this sideboard offers generous concealed storage for dinnerware, décor, or essentials, making it both a functional and stylish addition to contemporary and transitional interiors.",40000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1769092106/furniturespot_ke-20260122-0004_is58lw.jpg,https://bobbyfurniturekenya.com/product/280,Generic,Storage - Cabinets
281,Classic White Buffet Sideboard Cabinet,"The Classic White Buffet Sideboard Cabinet brings timeless elegance and practical storage into one refined piece. Finished in a clean white tone, it features two smooth-glide upper drawers and four paneled cabinet doors with polished gold knobs for a subtle touch of luxury. The solid, structured design makes it ideal for storing dinnerware, linens, or household essentials. Perfect for dining rooms, kitchens, or living spaces, this buffet sideboard complements both modern and traditional interiors while offering generous, organized storage.",38500.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1769092139/furniturespot_ke-20260122-0020_yumpjk.jpg,https://bobbyfurniturekenya.com/product/281,Generic,Storage - Cabinets
282,Walnut Classic Buffet Sideboard Cabinet,"The Walnut Classic Buffet Sideboard Cabinet offers a perfect balance of elegance and functionality. Finished in a rich walnut tone, it features four upper drawers and four lower paneled cabinet doors, all accented with refined round knobs. The sturdy base and clean lines give it a timeless presence, making it ideal for dining rooms, living spaces, or large hallways. Designed for ample storage of dinnerware, linens, and household essentials, this sideboard is a durable and stylish solution for both classic and modern interiors.",38000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1769092138/furniturespot_ke-20260122-0013_mcoevq.jpg,https://bobbyfurniturekenya.com/product/282,Generic,Storage - Cabinets
283,Luxe Fluted Marble-Top Buffet Cabinet,"The Luxe Fluted Marble-Top Sideboard Cabinet is a statement piece designed for modern, high-end interiors. It features a beautifully fluted white body paired with a smooth marble-effect top, highlighted by an elegant gold accent trim. Sleek vertical gold handles and tapered legs enhance its contemporary appeal while providing sturdy support. Ideal for dining rooms, living areas, or entryways, this sideboard offers generous concealed storage and a refined surface for décor or serving, combining luxury aesthetics with everyday functionality.",39000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1769092138/furniturespot_ke-20260122-0014_ctlae0.jpg,https://bobbyfurniturekenya.com/product/283,Generic,Storage - Cabinets
284,Modern Fluted Drawer Sideboard Cabinet,"The Modern Fluted Drawer Sideboard Cabinet is a bold contemporary storage piece designed to elevate modern interiors. Finished in a sleek charcoal-grey tone, it features vertically fluted drawer fronts that add depth and texture, complemented by minimalist gold-tone handles and sturdy accent legs. The multi-drawer layout provides generous, well-organized storage for dining essentials, accessories, or household items. Ideal for dining rooms, living spaces, or upscale offices, this sideboard combines strong visual character with everyday practicality.",38000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1769092139/furniturespot_ke-20260122-0026_wqkvqs.jpg,https://bobbyfurniturekenya.com/product/284,Generic,Storage - Cabinets
285,Amber Luxe Fluted Drawer Buffet Cabinet,"The Amber Luxe Fluted Drawer Sideboard is a striking contemporary storage piece designed to make a statement. Finished in a rich amber tone, it features a mix of quilted-texture drawer fronts and vertical fluted side detailing, complemented by sleek gold-tone handles and tapered metal legs. The spacious multi-drawer design offers organized storage for dining essentials, accessories, or décor. Perfect for modern dining rooms, living spaces, or upscale interiors, this sideboard blends bold design with refined functionality.",39500.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1769092160/furniturespot_ke-20260122-0086_qq2kjv.jpg,https://bobbyfurniturekenya.com/product/285,Generic,Storage - Cabinets
286,Onyx Geometric Buffet Cabinet,"The Onyx Geometric Sideboard Cabinet is a bold, contemporary storage piece defined by its striking layered square panel design. Finished in a deep matte black tone, it features a combination of drawers and cabinet doors that provide versatile, organized storage for dining essentials, electronics, or household items. The clean-lined silhouette and raised legs add a modern architectural presence, making this sideboard ideal for dining rooms, living spaces, or modern offices seeking a strong design statement with practical functionality.",35000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1769092103/furniturespot_ke-20260122-0119_kumnby.jpg,https://bobbyfurniturekenya.com/product/286,Generic,Storage - Cabinets
287,Pureline Fluted White Buffet Cabinet,"The Pureline Fluted White Sideboard Cabinet is a clean, contemporary storage piece designed for modern interiors. Finished in crisp white, it features three cabinet doors with diagonal fluted detailing that adds texture and visual movement. Matte black knobs and a slim black base create a striking contrast while maintaining a minimalist aesthetic. Ideal for dining rooms, living areas, or entryways, this sideboard provides generous concealed storage while seamlessly complementing modern, Scandinavian, and minimalist décor styles.",38000.00 KES,null,in stock,new,https://res.cloudinary.com/dtz6b2pip/image/upload/v1769092104/furniturespot_ke-20260122-0130_tdvdqz.jpg,https://bobbyfurniturekenya.com/product/287,Generic,Storage - Cabinets
